sample_time;computation_time;detection;fpic_rank;fpim_rank;fwaf_rank;fiml_rank;fx_rank;det;diff
223.262293;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.312261;0.004006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.362288;0.006002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.412286;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.462280;0.004516;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.512620;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.562419;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.612442;0.004515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.662406;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.712415;0.004997;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.762434;0.006000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.812416;0.005007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.862467;0.005999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.912323;0.005506;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
223.962326;0.005008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.012327;0.006000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.062323;0.004515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.112668;0.006517;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.162523;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.212454;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.262466;0.005004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.312435;0.004673;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.362469;0.005221;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.412496;0.005242;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.462865;0.005214;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.512331;0.004676;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.562342;0.004721;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.612368;0.005018;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.662483;0.003511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.712494;0.006511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.762502;0.003998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.812504;0.005509;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.862489;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.912373;0.005511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
224.962606;0.004004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.012339;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.062375;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.112639;0.004508;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.162508;0.004005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.212544;0.004511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.262736;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.312543;0.004508;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.362523;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.412583;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.462415;0.005509;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.512376;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.562505;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.612653;0.004503;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.662557;0.005005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.712517;0.004512;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.762613;0.005998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.812631;0.005003;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.862404;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.912394;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
225.962660;0.005509;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.012577;0.004004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.062586;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.112834;0.004508;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.162418;0.004509;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.212411;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.262441;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.312571;0.005010;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.362556;0.003995;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.412832;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.462558;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.512441;0.004511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.562467;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.612446;0.004509;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.662627;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.712603;0.005003;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.762603;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.812587;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.862922;0.004008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.912466;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
226.962545;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.012636;0.004517;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.062607;0.005006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.112646;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.162464;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.212486;0.005507;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.262500;0.005510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.312646;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.362649;0.006004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.412630;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.462493;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.512515;0.005510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.562499;0.006000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.612644;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.662636;0.006000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.712670;0.004510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.762521;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.812498;0.005004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.862583;0.006001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.912919;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
227.962931;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.012673;0.005007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.062681;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.112529;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.162747;0.004022;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.212687;0.005009;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.262657;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.312547;0.005008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.362544;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.412558;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.462976;0.004506;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.512819;0.006009;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.562677;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.612546;0.005507;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.662542;0.004009;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.712709;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.762681;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.812859;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.862590;0.004007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.912565;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
228.962729;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.012729;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.062726;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.112572;0.004506;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.162591;0.005007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.212757;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.262971;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.312752;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.362596;0.005007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.412593;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.463057;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.512771;0.004506;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.562788;0.005006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.612617;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.662681;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.712772;0.005003;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.762759;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.812611;0.005516;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.862671;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.912774;0.004008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
229.962749;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.012786;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.062987;0.004509;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.112618;0.005005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.162783;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.212763;0.003997;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.262786;0.005510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.312643;0.004510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.362678;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.412781;0.004004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.462799;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.512678;0.005003;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.562667;0.004507;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.612830;0.005008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.662847;0.004001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.712673;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.762682;0.005516;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.812823;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.862833;0.004997;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.913016;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
230.962685;0.005003;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.012696;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.062855;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.112861;0.004510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.162873;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.212709;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.263020;0.004511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.312847;0.004503;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.362851;0.004001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.412726;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.462718;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.512876;0.005007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.562861;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.612884;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.662933;0.005516;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.712717;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.762732;0.005516;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.812877;0.006018;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.862866;0.005224;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.912865;0.004712;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
231.962875;0.005286;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.012877;0.005759;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.062873;0.005786;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.112898;0.004080;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.162889;0.005515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.212890;0.004516;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.262901;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.312903;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.362924;0.005515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.413110;0.004001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.463073;0.005008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.512791;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.562760;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.612901;0.004506;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.662910;0.005008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.712810;0.004198;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.763184;0.006001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.812942;0.005507;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.862784;0.006007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.912918;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
232.962810;0.006005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.012915;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.063136;0.005998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.112952;0.005511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.162824;0.004508;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.212973;0.006008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.262817;0.005012;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.312940;0.005008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.362947;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.412816;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.463209;0.005007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.512969;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.562846;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.612819;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.662962;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.712953;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.762973;0.004512;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.812979;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.862831;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.912833;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
233.962872;0.005009;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.012878;0.004997;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.062842;0.006000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.113109;0.005511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.162840;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.212985;0.005512;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.263032;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.312979;0.004513;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.363016;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.412864;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.462893;0.004004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.512999;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.563041;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.612870;0.005513;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.663027;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.713003;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.762939;0.004002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.812904;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.863310;0.004505;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.913032;0.005006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
234.962878;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.013062;0.004005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.063211;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.112904;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.163063;0.004512;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.212911;0.004004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.263065;0.004001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.313057;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.362908;0.004507;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.413048;0.005005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.462928;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.513047;0.004006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.562939;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.613095;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.662923;0.004511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.713093;0.005009;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.762936;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.813244;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.862961;0.004507;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.913073;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
235.963547;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.013095;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.063285;0.004004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.112949;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.163092;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.212986;0.004511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.263131;0.005005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.313129;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.362957;0.004508;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.413135;0.004513;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.462989;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.513128;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.563296;0.004004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.612988;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.663123;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.712997;0.004512;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.763154;0.004997;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.813144;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.863004;0.004510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.913174;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
236.963022;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.013159;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.063155;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.113019;0.005007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.163377;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.213046;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.263166;0.004512;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.313021;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.363153;0.004508;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.413155;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.463054;0.004507;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.513189;0.004002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.563068;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.613191;0.005004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.663072;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.713192;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.763213;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.813218;0.004515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.863202;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.913198;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
237.963214;0.003998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.013059;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.063221;0.005511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.113115;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.163235;0.004005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.213466;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.263222;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.313240;0.004504;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.363228;0.005007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.413241;0.004004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.463075;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.513223;0.004001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.563089;0.005028;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.613237;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.663659;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.713252;0.005005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.763097;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.813235;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.863141;0.004510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.913263;0.004002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
238.963099;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
239.013281;0.004504;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
239.063122;0.005006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
239.113239;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
239.163366;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
239.213254;0.005006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
239.263130;0.003998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
239.313280;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
239.363164;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
239.413283;0.005512;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
