sample_time,computation_time,detection,fpic_rank,fpim_rank,fwaf_rank,fiml_rank,fx_rank
3.250279,0.005508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.300158,0.006034,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.350288,0.005581,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.400315,0.005510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.450398,0.005009,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.500283,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.550186,0.005006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.600307,0.003998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.650146,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.700470,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.750164,0.004508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.800301,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.850172,0.004508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.900330,0.006005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
3.950457,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.000315,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.050199,0.004002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.100296,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.150358,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.200518,0.004511,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.250315,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.300194,0.004004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.350363,0.005035,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.400182,0.006539,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.450572,0.005624,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.500190,0.005962,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.550335,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.600204,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.650349,0.005038,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.700738,0.005590,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.750381,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.800242,0.003997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.850348,0.005008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.900341,0.004581,0,0.000000,0.000000,0.000000,0.000000,0.000000 
4.950594,0.005964,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.000377,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.050254,0.006004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.100351,0.006036,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.150251,0.006176,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.200554,0.006041,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.250241,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.300354,0.006121,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.350260,0.005010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.400388,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.450686,0.005007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.500376,0.006996,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.550234,0.006629,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.600369,0.005967,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.650386,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.700544,0.005518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.750417,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.800244,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.850388,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.900271,0.005008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
5.950587,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.000267,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.050395,0.005517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.100258,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.150440,0.005517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.200774,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.250412,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.300314,0.004516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.350443,0.006005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.400452,0.005005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.450697,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.500451,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.550321,0.004519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.600462,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.650330,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.700691,0.003997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.750317,0.005503,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.800443,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.850307,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.900440,0.005045,0,0.000000,0.000000,0.000000,0.000000,0.000000 
6.950832,0.003996,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.000451,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.050307,0.005170,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.100483,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.150478,0.005008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.200686,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.250472,0.005518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.300360,0.004517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.350479,0.004997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.400367,0.005005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.450712,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.500322,0.005003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.550469,0.004517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.600357,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.650471,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.700329,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.750516,0.004516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.800328,0.006041,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.850496,0.004994,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.900477,0.005041,0,0.000000,0.000000,0.000000,0.000000,0.000000 
7.950767,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.000527,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.050386,0.004584,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.100517,0.005994,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.150379,0.005003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.200794,0.006578,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.250403,0.005579,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.300494,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.350389,0.006040,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.400501,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.450965,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.500540,0.005076,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.550382,0.004997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.600525,0.007517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.650517,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.700542,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.750507,0.007041,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.800377,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.850517,0.007516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.900387,0.004969,0,0.000000,0.000000,0.000000,0.000000,0.000000 
8.950565,0.005553,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.000418,0.006004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.050533,0.003993,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.100637,0.006589,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.150546,0.004959,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.200393,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.250581,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.300546,0.004003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.350491,0.006509,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.400545,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.450408,0.005045,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.500568,0.004994,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.550440,0.004584,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.600580,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.650435,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.700586,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.750451,0.004965,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.800581,0.006521,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.850605,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.900759,0.005008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
9.950590,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.000442,0.006026,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.050609,0.006006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.100697,0.007007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.150598,0.006003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.200431,0.005995,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.250620,0.008519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.300961,0.007996,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.350597,0.007519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.400454,0.006997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.450630,0.008007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.500591,0.010002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.550574,0.007517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.600603,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.650473,0.007521,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.700590,0.006515,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.750463,0.007998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.800640,0.007008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.850484,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.900634,0.008518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
10.950897,0.007532,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.000646,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.050481,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.100643,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.150662,0.008009,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.200628,0.007508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.250651,0.008007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.300502,0.007013,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.350661,0.007002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.400489,0.006514,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.450637,0.007013,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.500502,0.007996,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.550638,0.007509,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.600509,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.650684,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.700505,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.750635,0.007517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.800506,0.006997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.850812,0.006006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.900522,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
11.950664,0.005505,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.000651,0.005006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.050690,0.006003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.100675,0.007518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.150534,0.005500,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.200694,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.250551,0.006004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.300667,0.007007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.350556,0.005998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.400663,0.007520,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.450536,0.006003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.500680,0.007519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.550550,0.005998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.600697,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.650767,0.006005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.700678,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.750710,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.800708,0.007515,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.850904,0.006521,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.900721,0.006997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
12.950707,0.006510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.000590,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.050701,0.005005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.100578,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.150734,0.006003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.200725,0.006516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.250961,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.300702,0.005998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.350717,0.005506,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.400932,0.006005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.450579,0.007006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.500604,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.550590,0.006500,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.600736,0.007004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.650734,0.007008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.700722,0.006517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.750789,0.006519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.800594,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.850786,0.005009,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.900773,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
13.950599,0.007517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.000762,0.007039,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.050781,0.005961,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.100615,0.005518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.150788,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.200762,0.007002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.250649,0.007013,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.300773,0.005995,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.350645,0.005511,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.400791,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.450656,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.501050,0.007517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.550639,0.006519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.600822,0.007002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.650817,0.007005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.700642,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.751205,0.008517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.800783,0.008522,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.850777,0.008001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.900813,0.007003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
14.950696,0.006952,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.000667,0.007366,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.050650,0.007885,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.100641,0.005764,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.150666,0.006437,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.200696,0.007502,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.250791,0.007661,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.300792,0.005976,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.350820,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.400678,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.450683,0.006516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.500833,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.550859,0.007507,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.600675,0.006043,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.650950,0.005514,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.700699,0.005005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.750860,0.005635,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.800698,0.004965,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.851077,0.004513,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.900677,0.006037,0,0.000000,0.000000,0.000000,0.000000,0.000000 
15.950975,0.004965,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.000868,0.005512,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.050686,0.004002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.100833,0.007029,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.150848,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.200722,0.007004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.250743,0.007519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.300991,0.006004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.351123,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.400880,0.005527,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.450865,0.004994,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.500901,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.550881,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.600874,0.006008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.650708,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.700884,0.005505,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.750909,0.005006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.800728,0.005506,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.850903,0.005005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.900773,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
16.950867,0.004513,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.000751,0.006035,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.051160,0.005014,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.100879,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.150793,0.004963,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.200885,0.005507,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.250743,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.300928,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.350898,0.004997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.400941,0.006511,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.450888,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.500920,0.006004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.550762,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.600807,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.650930,0.005512,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.700905,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.751016,0.005010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.800919,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.850917,0.005518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.900916,0.005387,0,0.000000,0.000000,0.000000,0.000000,0.000000 
17.950923,0.006008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.001002,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.051095,0.006997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.100903,0.006508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.150962,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
18.201086,0.006511,0,0.000000,0.000000,0.000000,0.000000,0.000000 
